Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2013-11-22T21:00:00Z,SPY,152.588550174,-702,Market On Open,Filled,-107117.16222215,Liquidated 
2013-11-25T15:00:00Z,SPY,152.361107817,703,Market,Filled,107109.85879535,Warning: No quote information available at 11/25/2013 10:00:00 America/New_York, order filled using TradeBar data 
2013-12-26T17:00:00Z,SPY,155.46666645,-703,Market,Filled,-109293.06651435,Liquidated - Warning: No quote information available at 12/26/2013 12:00:00 America/New_York, order filled using TradeBar data 
2013-12-26T18:00:00Z,SPY,155.57677632,703,Market,Filled,109370.47375296,Warning: No quote information available at 12/26/2013 13:00:00 America/New_York, order filled using TradeBar data 
2014-01-24T20:00:00Z,SPY,152.18878032,-703,Market,Filled,-106988.71256496,Liquidated - Warning: No quote information available at 01/24/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-01-24T21:00:00Z,SPY,151.65517095,706,Market On Open,Filled,107068.5506907, 
2014-02-03T19:00:00Z,SPY,147.80979549,-706,Market,Filled,-104353.71561594,Liquidated - Warning: No quote information available at 02/03/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-02-03T20:00:00Z,SPY,147.42017595,707,Market,Filled,104226.06439665,Warning: No quote information available at 02/03/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-02-07T15:00:00Z,SPY,151.18085151,-707,Market,Filled,-106884.86201757,Liquidated - Warning: No quote information available at 02/07/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-02-07T16:00:00Z,SPY,151.0199217,708,Market,Filled,106922.1045636,Warning: No quote information available at 02/07/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-02-11T20:00:00Z,SPY,154.29780783,-708,Market,Filled,-109242.84794364,Liquidated - Warning: No quote information available at 02/11/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-02-11T21:00:00Z,SPY,154.37403774,708,Market On Open,Filled,109296.81871992, 
2014-02-24T17:00:00Z,SPY,157.57569396,-708,Market,Filled,-111563.59132368,Liquidated - Warning: No quote information available at 02/24/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-02-24T18:00:00Z,SPY,157.48252407,708,Market,Filled,111497.62704156,Warning: No quote information available at 02/24/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-04-02T20:00:00Z,SPY,160.904257713,-708,Market On Open,Filled,-113920.2144608,Liquidated 
2014-04-03T14:00:00Z,SPY,160.887242511,708,Market,Filled,113908.16769779,Warning: No quote information available at 04/03/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-07T16:00:00Z,SPY,157.211958879,-708,Market,Filled,-111306.06688633,Liquidated - Warning: No quote information available at 04/07/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-04-07T17:00:00Z,SPY,157.186436076,708,Market,Filled,111287.99674181,Warning: No quote information available at 04/07/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-05-01T16:00:00Z,SPY,160.342756047,-708,Market,Filled,-113522.67128128,Liquidated - Warning: No quote information available at 05/01/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-05-01T17:00:00Z,SPY,160.393801653,707,Market,Filled,113398.41776867,Warning: No quote information available at 05/01/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-05-29T20:00:00Z,SPY,163.524598821,-707,Market On Open,Filled,-115611.89136645,Liquidated 
2014-05-30T14:00:00Z,SPY,163.524598821,707,Market,Filled,115611.89136645,Warning: No quote information available at 05/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-18T20:00:00Z,SPY,167.140329246,-707,Market On Open,Filled,-118168.21277692,Liquidated 
2014-06-19T14:00:00Z,SPY,167.021222832,708,Market,Filled,118251.02576506,Warning: No quote information available at 06/19/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-07T17:00:00Z,SPY,163.524218242,-708,Market,Filled,-115775.14651534,Liquidated - Warning: No quote information available at 08/07/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-08-07T18:00:00Z,SPY,163.977288636,706,Market,Filled,115767.96577702,Warning: No quote information available at 08/07/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-08-14T20:00:00Z,SPY,167.969437202,-706,Market On Open,Filled,-118586.42266461,Liquidated 
2014-08-15T14:00:00Z,SPY,167.901049218,706,Market,Filled,118538.14074791,Warning: No quote information available at 08/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-25T15:00:00Z,SPY,171.35464241,-706,Market,Filled,-120976.37754146,Liquidated - Warning: No quote information available at 08/25/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-08-25T16:00:00Z,SPY,171.346093912,706,Market,Filled,120970.34230187,Warning: No quote information available at 08/25/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-01T17:00:00Z,SPY,167.5358695,-706,Market,Filled,-118280.323867,Liquidated - Warning: No quote information available at 10/01/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-10-01T18:00:00Z,SPY,166.926086,709,Market,Filled,118350.594974,Warning: No quote information available at 10/01/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-10-13T14:00:00Z,SPY,163.2587965,-709,Market,Filled,-115750.4867185,Liquidated - Warning: No quote information available at 10/13/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-13T15:00:00Z,SPY,162.8980795,710,Market,Filled,115657.636445,Warning: No quote information available at 10/13/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-15T15:00:00Z,SPY,159.3252635,-710,Market,Filled,-113120.937085,Liquidated - Warning: No quote information available at 10/15/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-15T16:00:00Z,SPY,158.7755995,712,Market,Filled,113048.226844,Warning: No quote information available at 10/15/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-17T15:00:00Z,SPY,162.2968845,-712,Market,Filled,-115555.381764,Liquidated - Warning: No quote information available at 10/17/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-17T16:00:00Z,SPY,162.66619,711,Market,Filled,115655.66109,Warning: No quote information available at 10/17/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-21T16:00:00Z,SPY,165.946997,-711,Market,Filled,-117988.314867,Liquidated - Warning: No quote information available at 10/21/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-21T17:00:00Z,SPY,165.775227,711,Market,Filled,117866.186397,Warning: No quote information available at 10/21/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-10-28T14:00:00Z,SPY,169.244981,-711,Market,Filled,-120333.181491,Liquidated - Warning: No quote information available at 10/28/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-28T15:00:00Z,SPY,169.262158,711,Market,Filled,120345.394338,Warning: No quote information available at 10/28/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-31T15:00:00Z,SPY,172.955213,-711,Market,Filled,-122971.156443,Liquidated - Warning: No quote information available at 10/31/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-31T16:00:00Z,SPY,172.9294475,711,Market,Filled,122952.8371725,Warning: No quote information available at 10/31/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-11-18T18:00:00Z,SPY,176.4679095,-711,Market,Filled,-125468.6836545,Liquidated - Warning: No quote information available at 11/18/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-11-18T19:00:00Z,SPY,176.5366175,711,Market,Filled,125517.5350425,Warning: No quote information available at 11/18/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-12-12T21:00:00Z,SPY,173.4877,-711,Market On Open,Filled,-123349.7547,Liquidated 
2014-12-15T15:00:00Z,SPY,173.573585,711,Market,Filled,123410.818935,Warning: No quote information available at 12/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-16T21:00:00Z,SPY,170.464548,-711,Market On Open,Filled,-121200.293628,Liquidated 
2014-12-17T15:00:00Z,SPY,171.25469,707,Market,Filled,121077.06583,Warning: No quote information available at 12/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-18T15:00:00Z,SPY,176.0728385,-707,Market,Filled,-124483.4968195,Liquidated - Warning: No quote information available at 12/18/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-18T16:00:00Z,SPY,175.669179,709,Market,Filled,124549.447911,Warning: No quote information available at 12/18/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-12-23T15:00:00Z,SPY,179.553113518,-709,Market,Filled,-127303.15748426,Liquidated - Warning: No quote information available at 12/23/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-23T16:00:00Z,SPY,179.509933028,709,Market,Filled,127272.54251685,Warning: No quote information available at 12/23/2014 11:00:00 America/New_York, order filled using TradeBar data 
2015-01-05T15:00:00Z,SPY,175.425058674,-709,Market,Filled,-124376.36659987,Liquidated - Warning: No quote information available at 01/05/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-01-05T16:00:00Z,SPY,175.14006744,710,Market,Filled,124349.4478824,Warning: No quote information available at 01/05/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-02-06T16:00:00Z,SPY,178.775864698,-710,Market,Filled,-126930.86393558,Liquidated - Warning: No quote information available at 02/06/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-02-06T17:00:00Z,SPY,178.801772992,710,Market,Filled,126949.25882432,Warning: No quote information available at 02/06/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-02-20T21:00:00Z,SPY,182.195759506,-710,Market On Open,Filled,-129358.98924926,Liquidated 
2015-02-23T15:00:00Z,SPY,182.014401448,711,Market,Filled,129412.23942953,Warning: No quote information available at 02/23/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-03-10T14:00:00Z,SPY,178.179973936,-711,Market,Filled,-126685.9614685,Liquidated - Warning: No quote information available at 03/10/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-03-10T15:00:00Z,SPY,177.972707584,711,Market,Filled,126538.59509222,Warning: No quote information available at 03/10/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-03-18T20:00:00Z,SPY,181.392602392,-711,Market On Open,Filled,-128970.14030071,Liquidated 
2015-03-19T14:00:00Z,SPY,181.332149706,712,Market,Filled,129108.49059067,Warning: No quote information available at 03/19/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-03-26T14:00:00Z,SPY,177.655775538,-712,Market,Filled,-126490.91218306,Liquidated - Warning: No quote information available at 03/26/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-03-26T15:00:00Z,SPY,178.037476506,710,Market,Filled,126406.60831926,Warning: No quote information available at 03/26/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-04-10T15:00:00Z,SPY,181.889186274,-710,Market,Filled,-129141.32225454,Liquidated - Warning: No quote information available at 04/10/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-04-10T16:00:00Z,SPY,181.967261472,710,Market,Filled,129196.75564512,Warning: No quote information available at 04/10/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-07-08T19:00:00Z,SPY,178.284271581,-710,Market,Filled,-126581.83282251,Liquidated - Warning: No quote information available at 07/08/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-07-08T20:00:00Z,SPY,180.481114593,710,Market On Open,Filled,128141.59136103, 
2015-07-13T14:00:00Z,SPY,182.477452092,-710,Market,Filled,-129558.99098532,Liquidated - Warning: No quote information available at 07/13/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-07-13T15:00:00Z,SPY,182.529757878,701,Market,Filled,127953.36027248,Warning: No quote information available at 07/13/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-08-20T17:00:00Z,SPY,178.842199965,-701,Market,Filled,-125368.38217546,Liquidated - Warning: No quote information available at 08/20/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-08-20T18:00:00Z,SPY,179.339104932,699,Market,Filled,125358.03434747,Warning: No quote information available at 08/20/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-08-21T15:00:00Z,SPY,175.372582827,-699,Market,Filled,-122585.43539607,Liquidated - Warning: No quote information available at 08/21/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-08-21T16:00:00Z,SPY,174.927983646,701,Market,Filled,122624.51653585,Warning: No quote information available at 08/21/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-08-24T14:00:00Z,SPY,165.46063638,-701,Market,Filled,-115987.90610238,Liquidated - Warning: No quote information available at 08/24/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-24T15:00:00Z,SPY,168.084643311,690,Market,Filled,115978.40388459,Warning: No quote information available at 08/24/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-08-25T20:00:00Z,SPY,167.561585451,-690,Market On Open,Filled,-115617.49396119,Liquidated 
2015-08-26T14:00:00Z,SPY,166.437011052,694,Market,Filled,115507.28567009,Warning: No quote information available at 08/26/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-27T14:00:00Z,SPY,171.56297808,-694,Market,Filled,-119064.70678752,Liquidated - Warning: No quote information available at 08/27/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-27T15:00:00Z,SPY,172.670117217,690,Market,Filled,119142.38087973,Warning: No quote information available at 08/27/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-01T14:00:00Z,SPY,169.043582721,-690,Market,Filled,-116640.07207749,Liquidated - Warning: No quote information available at 09/01/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-01T15:00:00Z,SPY,168.94768878,690,Market,Filled,116573.9052582,Warning: No quote information available at 09/01/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-03T15:00:00Z,SPY,172.513199859,-690,Market,Filled,-119034.10790271,Liquidated - Warning: No quote information available at 09/03/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-03T16:00:00Z,SPY,171.833224641,693,Market,Filled,119080.42467621,Warning: No quote information available at 09/03/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-09-04T14:00:00Z,SPY,168.145666728,-693,Market,Filled,-116524.9470425,Liquidated - Warning: No quote information available at 09/04/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-04T15:00:00Z,SPY,168.293866455,692,Market,Filled,116459.35558686,Warning: No quote information available at 09/04/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-08T19:00:00Z,SPY,171.685024914,-692,Market,Filled,-118806.03724049,Liquidated - Warning: No quote information available at 09/08/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-09-08T20:00:00Z,SPY,173.768538723,690,Market On Open,Filled,119900.29171887, 
2015-09-17T19:00:00Z,SPY,176.27049882,-690,Market,Filled,-121626.6441858,Liquidated - Warning: No quote information available at 09/17/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-09-17T20:00:00Z,SPY,171.532070814,692,Market On Open,Filled,118700.19300329, 
2015-09-22T14:00:00Z,SPY,170.033553183,-692,Market,Filled,-117663.21880264,Liquidated - Warning: No quote information available at 09/22/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-22T15:00:00Z,SPY,169.323729042,706,Market,Filled,119542.55270365,Warning: No quote information available at 09/22/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-28T17:00:00Z,SPY,165.336445287,-706,Market,Filled,-116727.53037262,Liquidated - Warning: No quote information available at 09/28/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-09-28T18:00:00Z,SPY,165.064784196,707,Market,Filled,116700.80242657,Warning: No quote information available at 09/28/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-10-01T20:00:00Z,SPY,166.282877475,-707,Market On Open,Filled,-117561.99437482,Liquidated 
2015-10-02T14:00:00Z,SPY,166.317930519,707,Market,Filled,117586.77687693,Warning: No quote information available at 10/02/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-02T20:00:00Z,SPY,172.171788867,-707,Market On Open,Filled,-121725.45472897,Liquidated 
2015-10-05T14:00:00Z,SPY,172.907902791,704,Market,Filled,121727.16356486,Warning: No quote information available at 10/05/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-09T14:00:00Z,SPY,176.702394804,-704,Market,Filled,-124398.48594202,Liquidated - Warning: No quote information available at 10/09/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-09T15:00:00Z,SPY,176.833843719,703,Market,Filled,124314.19213446,Warning: No quote information available at 10/09/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-10-23T14:00:00Z,SPY,181.995404448,-703,Market,Filled,-127942.76932694,Liquidated - Warning: No quote information available at 10/23/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-23T15:00:00Z,SPY,181.381976178,705,Market,Filled,127874.29320549,Warning: No quote information available at 10/23/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-11-03T20:00:00Z,SPY,185.264100801,-705,Market,Filled,-130611.1910647,Liquidated - Warning: No quote information available at 11/03/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-11-03T21:00:00Z,SPY,185.229047757,707,Market On Open,Filled,130956.9367642, 
2015-11-12T15:00:00Z,SPY,180.987629433,-707,Market,Filled,-127958.25400913,Liquidated - Warning: No quote information available at 11/12/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-11-12T16:00:00Z,SPY,181.31187009,704,Market,Filled,127643.55654336,Warning: No quote information available at 11/12/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-11-13T20:00:00Z,SPY,177.613773948,-704,Market,Filled,-125040.09685939,Liquidated - Warning: No quote information available at 11/13/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-11-13T21:00:00Z,SPY,177.28077003,705,Market On Open,Filled,124982.94287115, 
2015-11-17T17:00:00Z,SPY,181.180421175,-705,Market,Filled,-127732.19692837,Liquidated - Warning: No quote information available at 11/17/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-11-17T18:00:00Z,SPY,180.821127474,707,Market,Filled,127840.53712412,Warning: No quote information available at 11/17/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-12-01T21:00:00Z,SPY,184.55427666,-707,Market On Open,Filled,-130479.87359862,Liquidated 
2015-12-02T15:00:00Z,SPY,184.790884707,706,Market,Filled,130462.36460314,Warning: No quote information available at 12/02/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-03T18:00:00Z,SPY,181.04897226,-706,Market,Filled,-127820.57441556,Liquidated - Warning: No quote information available at 12/03/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-12-03T19:00:00Z,SPY,180.391727685,708,Market,Filled,127717.34320098,Warning: No quote information available at 12/03/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-12-14T15:00:00Z,SPY,176.641051977,-708,Market,Filled,-125061.86479972,Liquidated - Warning: No quote information available at 12/14/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-14T16:00:00Z,SPY,176.474550018,709,Market,Filled,125120.45596276,Warning: No quote information available at 12/14/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-12-15T15:00:00Z,SPY,180.120066594,-709,Market,Filled,-127705.12721515,Liquidated - Warning: No quote information available at 12/15/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-15T16:00:00Z,SPY,179.787062676,710,Market,Filled,127648.81449996,Warning: No quote information available at 12/15/2015 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-04T16:00:00Z,SPY,175.557084468,-710,Market,Filled,-124645.52997228,Liquidated - Warning: No quote information available at 01/04/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-04T17:00:00Z,SPY,175.768662756,709,Market,Filled,124619.981894,Warning: No quote information available at 01/04/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-01-07T19:00:00Z,SPY,171.448939376,-709,Market,Filled,-121557.29801758,Liquidated - Warning: No quote information available at 01/07/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-01-07T20:00:00Z,SPY,171.33433447,710,Market,Filled,121647.3774737,Warning: No quote information available at 01/07/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-01-11T19:00:00Z,SPY,167.658161716,-710,Market,Filled,-119037.29481836,Liquidated - Warning: No quote information available at 01/11/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-01-11T20:00:00Z,SPY,168.363422676,707,Market,Filled,119032.93983193,Warning: No quote information available at 01/11/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-01-15T18:00:00Z,SPY,164.581460778,-707,Market,Filled,-116359.09277005,Liquidated - Warning: No quote information available at 01/15/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-01-15T19:00:00Z,SPY,164.995801592,705,Market,Filled,116322.04012236,Warning: No quote information available at 01/15/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-01-20T16:00:00Z,SPY,160.75542007,-705,Market,Filled,-113332.57114935,Liquidated - Warning: No quote information available at 01/20/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-20T17:00:00Z,SPY,160.852393452,705,Market,Filled,113400.93738366,Warning: No quote information available at 01/20/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-01-21T16:00:00Z,SPY,164.757776018,-705,Market,Filled,-116154.23209269,Liquidated - Warning: No quote information available at 01/21/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-21T17:00:00Z,SPY,165.877377792,700,Market,Filled,116114.1644544,Warning: No quote information available at 01/21/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-01-29T18:00:00Z,SPY,169.632892404,-700,Market,Filled,-118743.0246828,Liquidated - Warning: No quote information available at 01/29/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-01-29T19:00:00Z,SPY,169.729865786,699,Market,Filled,118641.17618441,Warning: No quote information available at 01/29/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-02-03T19:00:00Z,SPY,165.727509838,-699,Market,Filled,-115843.52937676,Liquidated - Warning: No quote information available at 02/03/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-02-03T20:00:00Z,SPY,168.680790108,687,Market,Filled,115883.7028042,Warning: No quote information available at 02/03/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-02-08T15:00:00Z,SPY,162.712519234,-687,Market,Filled,-111783.50071376,Liquidated - Warning: No quote information available at 02/08/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-08T16:00:00Z,SPY,162.412783326,688,Market,Filled,111739.99492829,Warning: No quote information available at 02/08/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-02-16T15:00:00Z,SPY,165.991982698,-688,Market,Filled,-114202.48409622,Liquidated - Warning: No quote information available at 02/16/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-16T16:00:00Z,SPY,165.798035934,689,Market,Filled,114234.84675853,Warning: No quote information available at 02/16/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-02-17T16:00:00Z,SPY,169.74749731,-689,Market,Filled,-116956.02564659,Liquidated - Warning: No quote information available at 02/17/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-02-17T17:00:00Z,SPY,169.685786976,689,Market,Filled,116913.50722646,Warning: No quote information available at 02/17/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-02-26T16:00:00Z,SPY,173.150381442,-689,Market,Filled,-119300.61281354,Liquidated - Warning: No quote information available at 02/26/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-02-26T17:00:00Z,SPY,172.639067246,691,Market,Filled,119293.59546699,Warning: No quote information available at 02/26/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-03-03T21:00:00Z,SPY,176.31524,-691,Market On Open,Filled,-121833.83084,Liquidated 
2016-03-04T15:00:00Z,SPY,175.680505136,694,Market,Filled,121922.27056438,Warning: No quote information available at 03/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-16T20:00:00Z,SPY,179.189178412,-694,Market On Open,Filled,-124357.28981793,Liquidated 
2016-03-17T14:00:00Z,SPY,178.968784362,695,Market,Filled,124383.30513159,Warning: No quote information available at 03/17/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,SPY,183.027982725,-695,Market,Filled,-127204.44799388,Liquidated - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T15:00:00Z,SPY,183.098872285,694,Market,Filled,127070.61736579,Warning: No quote information available at 03/30/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-20T19:00:00Z,SPY,186.820574185,-694,Market,Filled,-129653.47848439,Liquidated - Warning: No quote information available at 04/20/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-20T20:00:00Z,SPY,186.200290535,697,Market On Open,Filled,129781.60250289, 
2016-04-29T16:00:00Z,SPY,182.11527964,-697,Market,Filled,-126934.34990908,Liquidated - Warning: No quote information available at 04/29/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-29T17:00:00Z,SPY,182.248197565,696,Market,Filled,126844.74550524,Warning: No quote information available at 04/29/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-05-27T16:00:00Z,SPY,186.058511415,-696,Market,Filled,-129496.72394484,Liquidated - Warning: No quote information available at 05/27/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-05-27T17:00:00Z,SPY,186.04965022,696,Market,Filled,129490.55655312,Warning: No quote information available at 05/27/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-06-24T17:00:00Z,SPY,181.959693076,-696,Market,Filled,-126643.9463809,Liquidated - Warning: No quote information available at 06/24/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-06-24T18:00:00Z,SPY,182.253636187,695,Market,Filled,126666.27714996,Warning: No quote information available at 06/24/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-06-27T14:00:00Z,SPY,178.565986249,-695,Market,Filled,-124103.36044306,Liquidated - Warning: No quote information available at 06/27/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-27T15:00:00Z,SPY,177.114085428,700,Market,Filled,123979.8597996,Warning: No quote information available at 06/27/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-06-28T20:00:00Z,SPY,182.449598261,-700,Market On Open,Filled,-127714.7187827,Liquidated 
2016-06-29T14:00:00Z,SPY,182.6010235,700,Market,Filled,127820.71645,Warning: No quote information available at 06/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-30T19:00:00Z,SPY,186.351025007,-700,Market,Filled,-130445.7175049,Liquidated - Warning: No quote information available at 06/30/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-06-30T20:00:00Z,SPY,186.422283943,699,Market On Open,Filled,130309.17647616, 
2016-07-11T16:00:00Z,SPY,190.403876992,-699,Market,Filled,-133092.31001741,Liquidated - Warning: No quote information available at 07/11/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-07-11T17:00:00Z,SPY,190.608746433,699,Market,Filled,133235.51375667,Warning: No quote information available at 07/11/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-08-09T14:00:00Z,SPY,194.545802647,-699,Market,Filled,-135987.51605025,Liquidated - Warning: No quote information available at 08/09/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-09T15:00:00Z,SPY,194.670505785,698,Market,Filled,135880.01303793,Warning: No quote information available at 08/09/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-09-09T20:00:00Z,SPY,189.183567713,-698,Market On Open,Filled,-132050.13026367,Liquidated 
2016-09-12T14:00:00Z,SPY,190.136655982,695,Market,Filled,132144.97590749,Warning: No quote information available at 09/12/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-22T14:00:00Z,SPY,194.54208408,-695,Market,Filled,-135206.7484356,Liquidated - Warning: No quote information available at 09/22/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-22T15:00:00Z,SPY,194.398840944,695,Market,Filled,135107.19445608,Warning: No quote information available at 09/22/2016 11:00:00 America/New_York, order filled using TradeBar data 
