Time,VIX3M/VIX,rsi,atr,macd,bb_high,bb_mid,bb_low,SPY Trailing 7-day Return %,Label
2020-03-23 12:00:00-04:00,0.9438465138043987,33.16598309983615,4.924730506257168,-3.661958928138551,5.528853387932966,5.468053944236589,5.407254500540211,-12.868150350060617,1
2020-03-23 14:00:00-04:00,0.9244847739157183,35.66943331358879,4.9442079625297115,-3.749093493060461,5.531907749068075,5.465404447305996,5.398901145543918,-17.38135655767954,1
2020-03-24 11:00:00-04:00,0.8667021654242101,53.82944626344723,5.153005356284832,-2.4055618055449584,5.524690279850472,5.454840393693709,5.384990507536945,-4.284624342448695,1
2020-03-25 10:00:00-04:00,0.8679571923197985,56.10608463449921,4.662791160306715,0.2570525350974563,5.521316035397013,5.453711809576208,5.386107583755403,-3.265338709033563,1
2020-03-25 14:00:00-04:00,0.8494208494208494,65.42042300645475,4.348049507353117,2.1073828586095313,5.557656664995597,5.466290497344488,5.374924329693379,-0.25178016444391454,0
2020-03-26 10:00:00-04:00,0.8548959918822931,63.2167339999546,4.70904891007381,2.58274982961999,5.576284023592873,5.4828856356587945,5.389487247724716,6.879812520924003,0
2020-03-27 10:00:00-04:00,0.8391469916222392,54.77925761491888,4.011404625827414,3.1304594168516804,5.583618048799774,5.52632594428168,5.469033839763586,5.08643617021277,1
2020-03-30 13:00:00-04:00,0.8895348837209304,59.37181544231882,2.8649963928456352,2.1843280426417655,5.57615055679078,5.550017763306466,5.523884969822151,11.280030833797282,0
2020-04-01 11:00:00-04:00,0.9158587890982257,39.75231263618653,2.340707981647715,0.2491440634901835,5.585016762759312,5.556366855982118,5.527716949204923,4.17258374404812,1
2020-04-06 11:00:00-04:00,0.9722785665990534,66.74347868508205,1.993641871523482,0.15254764280531755,5.553183572622125,5.522576923690861,5.491970274759597,2.396222703128075,1
2020-04-07 10:00:00-04:00,0.9150553986530523,76.53206058425941,2.048209450511549,2.2429703103001573,5.599490023864489,5.542010569264289,5.484531114664089,3.735621128765429,0
2020-04-07 16:00:00-04:00,0.9297644539614561,58.608959275018854,1.9845359004158396,2.719084395833552,5.63562788904597,5.564856607541222,5.4940853260364735,0.8521646503842384,1
2020-04-08 13:00:00-04:00,0.9551237566504742,67.21410121488903,1.7285858182782423,2.6716350737629173,5.636264395930485,5.582527244239485,5.528790092548486,5.7260828918666205,1
2020-04-09 11:00:00-04:00,0.9541791388441169,74.27167739590028,1.765578952526078,3.1191867718695905,5.6371969463891505,5.601493535267489,5.565790124145827,12.706377468436377,0
2020-04-13 12:00:00-04:00,0.9448673587081892,56.71212677284697,1.5517903760649312,2.1129319772735937,5.648623247981331,5.615796243277555,5.582969238573779,10.673340868722763,1
